GLOBALID,OBJECTID,TrafficStudyID,Request Number,Traffic Study Type,Associated File,Associated File Link,Main Street Name,Street Name 2,Street Name 3,Street Name 4,Street Name 5,Civic Address,Start Date,Finish Date,Year,Equipment Type,Start Day of Week,Finish Day of Week,AM Peak,PM Peak,Off Peak,Duration,85th Percentile Speed,Warrant Points,AAWT,Add Date,Modified Date,x,y
14edb2a4-2287-45d0-9e68-f7f12b2505e4,62,TRFSDY4613,14TM053,TMC,14TM053.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM053.pdf,BARRINGTON ST,NIOBE GATE BRDG,,,,,2/26/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:17:31 PM,-7079139.5153,5568709.6523
38fc7e6d-b655-4ed9-a8da-eabbae9627e0,63,TRFSDY6292,14PED120,PED,14PED120.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED120.pdf,ALLAN ST,MONASTERY LANE,,,,,10/9/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/16/2025 6:14:10 PM,-7079711.5261,5566221.6623
072e1c5b-eb89-433e-a0e3-f58a29cc95ae,64,TRFSDY6595,15PED376,PED,15PED376.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15PED376.pdf,CIRCASSION DR,ELLERSLIE CRES,,,,,11/18/2015 12:00:00 AM,,2015,,,,Y,Y,N,,,,,5/7/2019 12:14:12 PM,7/11/2025 12:38:08 PM,-7068137.9121,5571079.8248
b8e5ec4d-dc30-4a3c-9068-583aaa040c33,65,10247,19TM490,TMC,19TM490.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19TM490.pdf,WILLETT ST,CORONATION AVE,,,,,10/30/2019 3:00:00 AM,,2019,MANUAL,WED,,Y,Y,N,,,,,8/24/2020 9:38:08 PM,7/11/2025 12:38:08 PM,-7084950.1781,5566939.6058
a037e638-d502-49f8-bfb7-ba0053096e3f,66,TRFSDY18769,25RQ089,SPD,25SPD089.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD089.xlsx,SMOKEY DR,GLENDALE DR,STOKIL DR,,,75,3/20/2025 12:00:00 AM,3/27/2025 12:00:00 AM,,RADAR,,,,,,7 DAYS,,,,6/13/2025 6:39:39 PM,7/11/2025 12:38:08 PM,-7089959.8284,5587478.0708
96d3fb07-d392-4075-b62c-b4e23121df05,67,TRFSDY22304,17RQ077,SPD,17SPD077.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17SPD077.pdf,NOVA TERR,CALDWELL RD,SELIG ST,,,71,5/30/2017 12:00:00 AM,6/15/2017 12:00:00 AM,2017,RADAR,,,,,,7 DAYS,59,,991,12/3/2025 3:41:55 PM,12/3/2025 3:41:55 PM,-7067285.3564,5568017.4413
c5c14c9e-ea90-4ecc-ba95-c16c8f069072,68,TRFSDY9149,21SPD082,SPD,21SPD082.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD082.pdf,BEAUFORT AVE,SOUTH ST,INGLIS ST,,,1083,11/16/2021 12:00:00 AM,11/23/2021 12:00:00 AM,2021,RADAR,,,,,,7 DAYS,51,,7216,5/18/2022 6:31:30 PM,7/11/2025 12:38:08 PM,-7079000.5754,5563815.6856
f1662437-b240-4892-a8b7-896412d52a9c,69,TRFSDY21407,18RQ435,SPD,18SPD435.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/18SPD435.xlsx,FRASER ST,DAVIS ST,ROBIE ST,,,,11/26/2018 12:00:00 AM,12/4/2018 12:00:00 AM,2018,RADAR,,,,,,,45,,235,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7078265.5124,5564306.5848
915741c2-9d39-4a1d-b3f1-a6478994de2b,70,TRFSDY7099,19SPD317,SPD,19SPD317.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD317.xlsx,SPRINGVALE AVE,CHAIN OF LAKES TRAIL,JOSEPH HOWE DR,,,10,8/20/2019 3:00:00 PM,8/22/2019 2:46:23 PM,2019,RADAR,TUES,THURS,,,,24HR,46,,6694,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7083320.3695,5566098.0454
59bda258-0310-4a15-867d-8f1b0cac3c3f,71,TRFSDY5100,14TM217,TMC,14TM217.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM217.pdf,BELL RD,SACKVILLE ST,SOUTH PARK ST,,,,10/22/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:57:52 PM,-7077785.0193,5565718.7915
5dc94703-96c4-40bc-a498-c5582e897046,72,TRFSDY8001,20VOL420,VOL,20VOL420.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20VOL420.pdf,Cedar St,Walnut St ,Vernon St,,,6174,12/9/2020 12:00:00 AM,12/10/2020 12:00:00 AM,2020,,WED,THURS,,,,24HR,,,517,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7079222.8128,5565530.7416
eba3c9e4-f31e-4c9d-abdd-7cf7c847938e,73,TRFSDY8017,20CLS436,CLS,20CLS436.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/20CLS436.pdf,Barrington Street,Artz St,Valour Way,,,,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,2020,MIOVISION,MON,MON,,,,12HR,,,,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7078487.1277,5567885.1471
81120670-51f5-44c5-97db-f76c8e66d25f,74,TRFSDY8667,21VOL854,VOL,21VOL854.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL854.xlsx,AMBERCREST DR,PARKVALE CRES,ADLINGTON CT,,,28,9/21/2021 12:00:00 AM,9/30/2021 12:00:00 AM,2021,RADAR,TUES,THURS,,,,,43,0,170,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7085106.3366,5579103.2982
f75fe426-d7db-41d0-a55f-cc5d416ab978,75,TRFSDY19318,23RQ951,TMC,23TM951.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23TM951.pdf,YOUNG ST,GOTTINGEN ST,NOVALEA DR,,,,10/4/2023 12:00:00 AM,10/4/2023 12:00:00 AM,,MIOVISION,WED,,,,,6AM-6PM,,,,6/20/2025 12:20:03 PM,7/17/2025 2:39:45 PM,-7079768.7459,5568544.5751
dfdb6cca-ecd8-4ab6-b401-7f28b8a240ac,76,TRFSDY10108,23VOL305,VOL,23VOL305.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL305.xlsx,ARKLOW DR,DALKEITH DR,,,,165,3/20/2023 12:00:00 AM,3/28/2023 12:00:00 AM,2023,RADAR,MON,TUES,,,,7 DAYS,50,,1967,6/1/2023 9:26:45 AM,7/11/2025 12:38:08 PM,-7067344.6707,5570908.5463
bab19ce4-6416-465e-802d-7508583608a6,77,TRFSDY3493,14CNT133,VOL,14CNT133.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14CNT133.pdf,SACKVILLE CROSS RD,BRUCE DR,SEAWOOD AVE,,,45,11/26/2014 12:00:00 AM,,2014,,,,,,,,,,4966,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7089504.3344,5584755.9852
9c2620d7-e3d5-4f28-829e-82bc7c4f56ef,78,TRFSDY3836,16ATR416,VOL,16ATR416.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16ATR416.pdf,HERRING COVE RD,BRONSON AVE,PRINCETON AVE,,,647,8/4/2016 12:00:00 AM,,2016,,,,,,,,,,12364,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7079580.3049,5557585.1159
eb1c5077-9c9e-4d4f-ae06-abb54698f268,79,TRFSDY14864,23RQ378,VOL,23VOL378.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL378.xlsx,RUTLEDGE ST,BASINVEW DR,SHOREVIEW DR,,,244,,11/26/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,48,,752,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7087829.8168,5579215.5006
ed9dabd5-0841-44ba-8a73-7ee2739ee07d,80,TRFSDY15565,24RQ373,VOL,24VOL373.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL373.xlsx,OLD OAKES DR,PALMER RD,END,,,15,6/3/2024 12:00:00 AM,6/11/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,36,,143,6/25/2024 6:48:02 PM,7/11/2025 12:38:08 PM,-7080032.2279,5587721.4926
ade9ba2f-252b-4654-94e1-c0abe355d30d,81,TRFSDY4712,14TM051,TMC,14TM051.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM051.pdf,MONTAGUE RD,HIGHWAY 107 WB EXIT 14 OFF RAMP,HIGHWAY 107 WB EXIT 14 ON RAMP,,,,7/24/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:35 PM,7/16/2025 12:31:58 PM,-7073091.759,5578925.6091
ddf9639e-b169-436c-9c4d-15dcb3711dd5,82,TRFSDY8470,21SPD679,SPD,21SPD679.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD679.pdf,RIVERVIEW DR,TRUNK 3,END OF PAVEMENT,,,21,8/24/2021 12:00:00 AM,8/30/2021 12:00:00 AM,2021,RADAR,TUES,MON,,,,,21,0,462,4/27/2022 5:58:36 PM,7/15/2025 11:33:24 AM,-7094183.1399,5566912.9373
a3caf051-d497-4d90-9b3b-1bd068327d67,83,TRFSDY7093,19SPD245,SPD,19SPD245.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD245.xlsx,VERNON ST,CIVIC 1790,,,,1790,7/17/2019 3:00:00 AM,7/25/2019 2:19:01 PM,2019,RADAR,WED,THURS,,,,7 DAYS,47,,2814,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7079133.0936,5565010.2778
a897d882-1c12-4239-ac1f-88b53f7d2daf,84,TRFSDY20573,25RQ412,SPD,25SPD412.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD412.xlsx,VILLAGE RD,KETCH HARBOUR RD,HEBRIDEAN DR,,,72,8/12/2025 12:00:00 AM,8/21/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,53,,416,9/8/2025 11:47:16 AM,9/8/2025 11:47:16 AM,-7075491.5863,5553252.6222
336f3d74-1c1a-45b0-acf1-ee8bd9d3725b,85,9926,19RQ278,TMC,19TM278b.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19TM278b.pdf,SACKVILLE DR,BAMBRICK RD,,ROSEMARY DR,,,8/22/2019 3:00:00 AM,,2019,MANUAL,THURS,,Y,Y,N,,,,,2/18/2020 8:12:38 PM,7/16/2025 2:34:32 PM,-7094494.0192,5589488.6757
b7c1fe51-3010-4bdb-bd25-0676a3366ae7,86,TRFSDY16418,23RQ244,VOL,23VOL244.xls,https://files.halifax.ca/open-data/documents/traffic_studies/23VOL244.xls,JAMIESON DR,FALL RIVER RD,KARELS DR,,,58,8/31/2023 12:00:00 AM,9/25/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,56,,1015,9/18/2024 11:54:12 AM,10/30/2025 2:48:23 PM,-7082165.2759,5592494.7811
759e26de-ad00-4589-9a24-4809aab0d7e0,87,TRFSDY7110,19SPD367,SPD,19SPD367.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD367.xlsx,ALLAN ST,WINDSOR ST,MONASTERY LANE,,,6151,9/27/2019 3:00:00 AM,10/4/2019 12:00:00 AM,2019,RADAR,FRI,FRI,,,,7 DAYS,36,,2162,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7079354.5294,5566352.4789
25233279-310e-47d0-871c-e5c336c5c4a5,88,TRFSDY15997,23RQ445,SPD,23SPD445.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD445.xlsx,TOWER RD,INGLIS ST,SOUTHWOOD DR,,,945,9/5/2023 12:00:00 AM,9/19/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,41,,5282,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7077491.9537,5563886.2354
58329609-267e-4ab9-8bd3-b2662e1f4c23,89,TRFSDY21349,25RQ662,SPD,25SPD662.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD662.xlsx,CREIGHTON ST,COGSWELL ST,CUNARD ST,,,2223,10/6/2025 12:00:00 AM,10/16/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,34,0,317,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7078292.3973,5566940.3973
9b518c6b-bf2f-4f5b-8394-3d18fe117c9f,90,TRFSDY4929,14TM153,TMC,14TM153.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM153.pdf,RALSTON AVE,WINDMILL RD,,,,,10/23/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/16/2025 2:29:40 PM,-7080700.2936,5574534.6335
14cf6c8b-f831-4633-aecc-adb6bfdb9a54,91,TRFSDY16393,24RQ445,VOL,24VOL445.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL445.xlsx,MAPLE DR,BRAEMAR DR,PLYMOUTH RD,,,11,7/17/2024 12:00:00 AM,7/25/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,51,,1212,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7073700.9709,5572481.3054
4ff2ab5d-1f4f-4444-9bcf-4b3a9419f512,92,TRFSDY10231,23SPD347,SPD,23SPD347.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD347.xlsx,MUMFORD RD,LEPPERT ST,UNDER REVIEW  262 UN,SCHOOL ZONE SIGN (CIVIC 6947),SCHOOL ZONE SIGN (CIVIC 7000),,2/16/2023 12:00:00 AM,2/23/2023 12:00:00 AM,2023,RADAR,THURS,THURS,,,,7 DAYS,56,,11317,6/1/2023 9:26:45 AM,7/11/2025 12:38:08 PM,-7081991.5241,5566128.2475
5fd49592-a853-4ea8-92a5-9520d047dc67,93,TRFSDY21518,18RQ135,CLS,18CLS135.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18CLS135.pdf,COBEQUID RD,HILLSIDE AVE,ZINCK AVE,,,141,6/5/2018 12:00:00 AM,6/6/2018 12:00:00 AM,2018,RADAR,,,,,,24 HOURS,,,17571,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7086799.0386,5583403.3063
c77d34b4-3fd8-401e-8d77-f474935976bd,94,TRFSDY6687,14PED216,PED,14PED216.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14PED216.pdf,BRUNSWICK ST,SACKVILLE ST,,,,,10/21/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:14:12 PM,7/16/2025 1:54:46 PM,-7077270.5964,5565897.4718
b70ede17-2917-4339-b950-49ae3f60b86a,95,TRFSDY15045,23RQ138,SPD,23SPD138.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD138.xlsx,ELIZA RITCHIE CRES,RUTH GOLDBLOOM DR,CARRIE BEST CRT,,,25,,7/12/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,41,,1702,5/24/2024 2:02:44 PM,7/11/2025 12:38:08 PM,-7086541.0516,5570325.4414
24e9512a-ea91-43a8-bfb1-6ccc4ad10133,96,TRFSDY16390,24RQ440,VOL,24VOL440.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL440.xlsx,SHORE DR,WARDOUR ST,GOLF LINKS RD,,,805,7/9/2024 12:00:00 AM,7/18/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,49,,1698,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7086246.1401,5578354.7639
6a0ca7f6-c99d-4362-9326-1112b2d0c35e,97,TRFSDY16805,24RQ560,VOL,24VOL560.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL560.xlsx,PEPPERELL ST,OXFORD ST,PRESTON ST,,,6338,10/10/2024 12:00:00 AM,10/24/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,759,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7079755.9792,5565693.7188
3bca4d28-7d63-4224-8fe9-4491f5da740b,98,TRFSDY4676,14TM080,TMC,14TM080.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM080.pdf,FIRST LAKE DR,,,,,,6/24/2014 12:00:00 AM,,2014,,,,Y,Y,Y,,,,,5/7/2019 12:13:35 PM,7/11/2025 12:38:08 PM,-7087499.4466,5586573.2879
bb10038e-591a-45aa-a885-04d9940eb5e2,99,TRFSDY22114,23RQ614,VOL,23CLS614FHWA.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/23CLS614FHWA.pdf,SHORE DR,BEDFORD HWY,END,,,139,6/15/2023 12:00:00 AM,6/15/2023 12:00:00 AM,2023,,,,,,,24 HRS,,,47,12/3/2025 3:41:55 PM,12/3/2025 3:41:55 PM,-7087663.2164,5578039.021
60dd14d8-87b2-43c0-9492-98814f3fc659,100,TRFSDY20550,25RQ314,SPD,25SPD314.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD314.xlsx,TULIP ST,MAPLE ST,BEECH ST,,,39,7/10/2025 12:00:00 AM,7/22/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,36,,377,9/8/2025 11:47:16 AM,9/8/2025 11:47:16 AM,-7076260.1393,5570153.816
ff982875-142a-4a4f-8def-13f08940a4b0,101,TRFSDY7265,19SPD149,SPD,19SPD149.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/19SPD149.pdf,GRENADIER DR,ASTRAL DR,COLBY DR,,,34,5/14/2019 3:00:00 AM,5/21/2019 3:00:00 AM,2019,ATR,TUES,TUES,,,,7 DAYS,52,,2220,3/15/2021 4:45:51 PM,7/11/2025 12:38:08 PM,-7066730.0701,5567998.6309
3774a9b8-3e1e-430e-ba82-e05996dba620,102,TRFSDY4032,17ATR273,VOL,17ATR273.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17ATR273.pdf,EDGEWOOD AVE,CONNAUGHT AVE,CONNOLLY ST,,,6497,9/13/2017 12:00:00 AM,,2017,RT,,,,,,,,,1417,5/7/2019 12:13:12 PM,9/8/2025 6:43:13 PM,-7081542.4865,5567425.1713
3da7b20a-57f8-4c63-9c02-6b62a9187fc8,103,TRFSDY3765,16ATR126,VOL,16ATR126.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16ATR126.pdf,RIDGEVALE DR,DARTMOUTH RD,RIDGEVALE DR,,,22,6/2/2016 12:00:00 AM,,2016,RT,,,,,,,,,2012,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7085411.7941,5579004.8895
1157787a-4e85-408b-8273-9696e2cc6305,104,TRFSDY8611,21VOL104,VOL,21VOL104.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL104.xlsx,HIRANDALE CRES,AUBURN DR,AUBURN DR,,,70,9/30/2021 12:00:00 AM,10/8/2021 12:00:00 AM,2021,RADAR,THURS,FRI,,,,,51,0,183,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7066673.6377,5572317.6827
a784bfa5-f76e-43f7-a1ec-004a6bc95c20,105,TRFSDY21420,18RQ408,SPD,18SPD408.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18SPD408.pdf,WAKEFIELD CRT,THORNBURY LANE,END,,,47,10/17/2018 12:00:00 AM,10/25/2018 12:00:00 AM,2018,RADAR,,,,,,,40,,298,10/30/2025 11:36:54 AM,10/30/2025 11:36:54 AM,-7092844.926,5588135.8193
52a44b01-df17-4c47-8e26-1ca182120fe8,106,TRFSDY5718,17TM279,TMC,17TM279.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM279.pdf,DANFORTH RD,KEYWORTH LANE,THEAKSTON AVE,,,,8/1/2017 12:00:00 AM,,2017,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7080856.9183,5560688.2639
33574247-6bbb-4661-a77a-8f118680d57c,107,TRFSDY16580,23RQ407,SPD,23SPD407.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD407.xlsx,ASHDALE AVE,BIRCH ST,TITUS ST,,,34,8/22/2023 12:00:00 AM,8/31/2023 12:00:00 AM,2023,RADAR,,,,,,7 DAYS,47,,548,9/18/2024 11:54:12 AM,7/11/2025 12:38:08 PM,-7083904.5671,5567840.3579
4a69e283-70ce-47bd-8c89-e9a5cc6e1238,108,TRFSDY4598,14TM045,TMC,14TM045.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/14TM045.pdf,GEARY ST,WINDMILL RD,,,,,6/13/2014 12:00:00 AM,,2014,,,,Y,Y,N,,,,,5/7/2019 12:13:35 PM,7/17/2025 11:38:05 AM,-7076904.2316,5569262.891
96ed2cb8-09bf-4bdd-ab4f-f663d1a429c8,109,TRFSDY5738,17TM311,TMC,17TM311.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/17TM311.pdf,THISTLE ST,VICTORIA RD,,,,,10/17/2017 12:00:00 AM,,2017,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/16/2025 1:23:22 PM,-7076735.7063,5569953.851
b7b70a80-d0ba-4dc2-94c9-49dd3fba8ff5,110,TRFSDY8099,21SPD255,SPD,21SPD255.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/21SPD255.pdf,ELAINE DR,MACPHEE CRES,MACPHEE CRES,,,44,5/13/2021 12:00:00 AM,6/1/2021 12:00:00 AM,2021,,THURS,TUES,,,,7 DAYS,44,,,4/19/2022 5:59:29 PM,7/11/2025 12:38:08 PM,-7089364.4725,5595339.546
3b0e9a94-4e0f-48d8-b59d-38e95627629d,111,TRFSDY20564,25RQ339,SPD,25SPD339.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/25SPD339.xlsx,INGLIS ST,ROBIE ST,BEAUFORT AVE,,,6137,7/17/2025 12:00:00 AM,8/5/2025 12:00:00 AM,2025,RADAR,,,,,,7 DAYS,45,,6680,9/8/2025 11:47:16 AM,9/8/2025 11:47:16 AM,-7078452.2315,5563754.5643
2d614b15-83a9-4896-a460-59e41c2d229e,112,TRFSDY16199,24RQ395,VOL,24VOL395.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24VOL395.xlsx,MASSACHUSETTS AVE,COLUMBUS ST,LADY HAMMOND RD,,,,6/12/2024 12:00:00 AM,6/21/2024 12:00:00 AM,2024,,,,,,,7 DAYS,67,,18496,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7080854.2198,5568479.5329
22426c78-d541-4e5b-a9d8-86e4124337d5,113,TRFSDY16217,24RQ389,SPD,24SPD389.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD389.xlsx,COLUMBUS ST,AGRICOLA ST,ISLEVILLE ST,,,5671,6/12/2024 12:00:00 AM,6/21/2024 12:00:00 AM,2024,,,,,,,7 DAYS,37,,275,7/12/2024 11:52:10 AM,7/11/2025 12:38:08 PM,-7080444.5304,5568774.2348
7fad9456-f091-4223-a0d6-231bbb273793,114,TRFSDY6182,16PED084,PED,16PED084.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16PED084.pdf,BEAVER BANK RD,SACKVILLE DR,,,,,5/6/2016 12:00:00 AM,,2016,,,,Y,Y,N,,,,,5/7/2019 12:13:59 PM,7/17/2025 2:04:13 PM,-7090607.6537,5586395.2188
e0bb6724-7918-4cb8-ada6-76802f0987a2,115,TRFSDY10981,23SPD266,SPD,23SPD266.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/23SPD266.xlsx,MILSOM ST,WHITE GLOVE TERR,SPRINGVALE AVE,WHITE GLOVE TERR (EAST),,234,5/15/2023 12:00:00 AM,5/24/2023 12:00:00 AM,2023,RADAR,SAT,SAT,,,,7 DAYS,49,,811,7/27/2023 8:58:25 AM,7/11/2025 12:38:08 PM,-7084081.5007,5565304.0693
22562bb5-92bb-48a9-b733-befd0a5b551a,116,TRFSDY3713,15WST385,VOL,15WST385.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/15WST385.pdf,TORRINGTON DR,LYNWOOD DR,LYNWOOD LANE,,,125,12/8/2015 12:00:00 AM,,2015,,,,,,,,,,338,5/7/2019 12:13:12 PM,7/11/2025 12:38:08 PM,-7085983.5582,5570893.3727
a7aeb88a-1f49-4a4d-819a-0083e4995f27,117,TRFSDY16871,24RQ548,SPD,24SPD548.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/24SPD548.xlsx,GARDEN ST,SHIRLEY ST,JUBILEE RD,,,1816,11/13/2024 12:00:00 AM,11/21/2024 12:00:00 AM,2024,RADAR,,,,,,7 DAYS,,,197,12/12/2024 3:29:59 PM,7/11/2025 12:38:08 PM,-7079185.2196,5565601.2654
e2eea8e1-95a1-49e6-bcbc-20bd6832ecec,118,TRFSDY8625,21VOL284,VOL,21VOL284.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/21VOL284.xlsx,CALDWELL RD,COW BAY RD,SHORE,,,2010,6/23/2021 12:00:00 AM,7/5/2021 12:00:00 AM,2021,RADAR,WED,MON,,,,,60,0,2314,4/27/2022 5:58:36 PM,7/11/2025 12:38:08 PM,-7065094.1571,5559343.8678
227ab481-448c-4257-8cea-8b717ade9c8f,119,TRFSDY5432,16RQ233,TMC,16TM233.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/16TM233.pdf,LACEWOOD DR,THOMAS RADDALL DR,,,,,8/23/2016 12:00:00 AM,,2016,,,,N,N,Y,,,,,5/7/2019 12:13:35 PM,7/15/2025 5:10:16 PM,-7087294.2059,5568103.1596
8dbdd823-8b76-47ba-98f6-155517b3779c,120,TRFSDY6447,18PED469,PED,18PED469.pdf,https://files.halifax.ca/open-data/documents/traffic_studies/18PED469.pdf,CHELSEA LANE,WILLETT ST,,,,,11/14/2018 12:00:00 AM,,2018,,,,Y,Y,Y,,,,,5/7/2019 12:13:59 PM,7/11/2025 12:38:08 PM,-7085758.89,5567762.0127
b165645d-08e4-459e-8528-221a093ed4d8,121,TRFSDY17574,24RQ796,OBSV,,,PORTLAND ST,EISENER BLVD,CARVER ST,,,,12/8/2024 12:00:00 AM,12/22/2024 12:00:00 AM,2024,MIOVISION,,,,,,7AM-12AMX9,,,,2/5/2025 11:58:41 AM,7/17/2025 12:55:08 PM,-7071620.3336,5570002.5481
a40e175c-6482-4102-8630-5d4b466cba98,122,TRFSDY10016,22SPD734,SPD,22SPD734.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22SPD734.xlsx,ST ALBANS ST,ROBIE ST,CLIFTON ST,,,,12/9/2022 12:00:00 AM,12/20/2022 12:00:00 AM,2022,RADAR,FRI,TUES,,,,7 DAYS,33,0,1201,4/5/2023 1:45:46 PM,7/11/2025 12:38:08 PM,-7079702.4694,5567518.6469
a7a7e265-ca44-44b2-83a2-c68a6d5ece13,123,TRFSDY9997,22SPD640,SPD,22SPD640.xlsx,https://files.halifax.ca/open-data/documents/traffic_studies/22SPD640.xlsx,BRIARWOOD CRES,LACEWOOD DR,END,,,39,8/3/2022 12:00:00 AM,8/11/2022 12:00:00 AM,2022,RADAR,WED,THURS,,,,7 DAYS,37,0,185,4/5/2023 1:45:46 PM,7/15/2025 11:48:05 AM,-7085143.0507,5569003.9107
